gene	glm_gp	DESeq2	DESeq2_glmGamPoi	edgeR
ENSG00000163009	-Inf	NA	NA	-2.302585092994047
ENSG00000115756	-1.309470304244517	-1.2721002277062619	-1.2721002277062619	-1.1468965990791093
ENSG00000115758	-1.6435999013570375	-1.6375579718045785	-1.6375579718045785	-1.3694953624547077
ENSG00000257135	-6.429719478039138	-5.993389429145697	-5.993389429145697	-2.2858193476506647
ENSG00000217258	-Inf	NA	NA	-2.302585092994047
ENSG00000115761	-2.485252317421891	-2.465240914803473	-2.465240914803473	-1.7902948300788732
ENSG00000234818	-Inf	NA	NA	-2.302585092994047
ENSG00000243819	-5.008333795734617	-4.964117433156838	-4.964117433156838	-2.2492042948175093
ENSG00000236162	-Inf	NA	NA	-2.302585092994047
ENSG00000143882	-6.296188085414615	-6.5015776604326385	-6.5015776604326385	-2.2893380238078325
ENSG00000272275	-6.073044534100405	-6.380927143519425	-6.380927143519425	-2.2877325347949746
ENSG00000143870	-0.8190917936954666	-0.8697139053368568	-0.8697139053368568	-0.8036028380351985
ENSG00000232056	-Inf	NA	NA	-2.302585092994047
ENSG00000271952	-6.583870157866396	-6.707427270875813	-6.707427270875813	-2.292247140323749
ENSG00000162975	-Inf	NA	NA	-2.302585092994047
ENSG00000145063	-7.682482446534505	-7.705211036146474	-7.705211036146474	-2.2987862448279617
ENSG00000150873	-7.277017338426341	-7.037483014942248	-7.037483014942248	-2.295851167700033
ENSG00000162976	-1.5817609112819764	-1.641182312269472	-1.641182312269472	-1.3348448840902598
ENSG00000134318	-3.262136300868638	-3.259031481290009	-3.259031481290009	-2.0343296755429017
ENSG00000230952	-Inf	NA	NA	-2.302585092994047
ENSG00000231403	-Inf	NA	NA	-2.302585092994047
ENSG00000224177	-Inf	NA	NA	-2.302585092994047
ENSG00000169016	-4.052896946290916	-3.98244884672402	-3.98244884672402	-2.1681647594762463
ENSG00000196208	-7.277017338426343	-7.2401708598081385	-7.2401708598081385	-2.2966596108006736
ENSG00000169006	-Inf	NA	NA	-2.302585092994047
ENSG00000276411	-Inf	NA	NA	-2.302585092994047
ENSG00000134324	-2.120549758219321	-2.050036441386128	-2.050036441386128	-1.622815448014461
ENSG00000203643	-8.375629627094451	-8.846864366455877	-8.846864366455877	-2.301209453227067
ENSG00000230790	-Inf	NA	NA	-2.302585092994047
ENSG00000224184	-6.7661917146603505	-6.812872791013678	-6.812872791013678	-2.293882956241001
ENSG00000223360	-Inf	NA	NA	-2.302585092994047
ENSG00000261117	-8.375629627094447	-8.587984992612416	-8.587984992612416	-2.3009176574547228
ENSG00000071575	-2.444914275124762	-2.390786827051368	-2.390786827051368	-1.773502043940578
ENSG00000229370	-Inf	NA	NA	-2.302585092994047
ENSG00000230448	-Inf	NA	NA	-2.302585092994047
ENSG00000227718	-Inf	NA	NA	-2.302585092994047
ENSG00000228505	-Inf	NA	NA	-2.302585092994047
ENSG00000162981	-Inf	NA	NA	-2.302585092994047
ENSG00000235127	-Inf	NA	NA	-2.302585092994047
ENSG00000151779	-3.344307661922681	-3.3369105713931284	-3.3369105713931284	-2.0533805659119375
ENSG00000234022	-Inf	NA	NA	-2.302585092994047
ENSG00000079785	-1.9682003436821982	-1.9635686703881077	-1.9635686703881077	-1.5530208227982025
ENSG00000224194	-Inf	NA	NA	-2.302585092994047
ENSG00000231031	-Inf	NA	NA	-2.302585092994047
ENSG00000237326	-Inf	NA	NA	-2.302585092994047
ENSG00000223850	-Inf	NA	NA	-2.302585092994047
ENSG00000233718	-Inf	NA	NA	-2.302585092994047
ENSG00000134323	-7.277017338426341	-8.645587342349442	-8.645587342349442	-2.300638501917931
ENSG00000226764	-Inf	NA	NA	-2.302585092994047
ENSG00000236289	-Inf	NA	NA	-2.302585092994047
ENSG00000236989	-Inf	NA	NA	-2.302585092994047
ENSG00000226041	-Inf	NA	NA	-2.302585092994047
ENSG00000228876	-Inf	NA	NA	-2.302585092994047
ENSG00000231266	-Inf	NA	NA	-2.302585092994047
ENSG00000232444	-Inf	NA	NA	-2.302585092994047
ENSG00000224400	-Inf	NA	NA	-2.302585092994047
ENSG00000237633	-Inf	NA	NA	-2.302585092994047
ENSG00000197872	-2.2986963270874523	-2.4068452038244335	-2.4068452038244335	-1.7215717116572482
ENSG00000223536	-Inf	NA	NA	-2.302585092994047
ENSG00000237670	-Inf	NA	NA	-2.302585092994047
ENSG00000214842	-Inf	NA	NA	-2.302585092994047
ENSG00000163032	-Inf	NA	NA	-2.302585092994047
ENSG00000163029	-2.4366023016940463	-2.3777556870716188	-2.3777556870716188	-1.7693275833917814
ENSG00000178295	-4.1127731013893865	-4.196014198107359	-4.196014198107359	-2.1814899731645507
ENSG00000151379	-Inf	NA	NA	-2.302585092994047
ENSG00000170745	-Inf	NA	NA	-2.302585092994047
ENSG00000260331	-6.7661917146603505	-6.782547309920139	-6.782547309920139	-2.2933901106995656
ENSG00000240857	-2.271025567363107	-2.2402873378636947	-2.2402873378636947	-1.697802482744357
ENSG00000250741	-Inf	NA	NA	-2.302585092994047
ENSG00000185013	-Inf	NA	NA	-2.302585092994047
ENSG00000224626	-7.682482446534505	-7.6978545141490935	-7.6978545141490935	-2.29879516997166
ENSG00000236204	-7.682482446534505	-8.301082073562801	-8.301082073562801	-2.3002676643636795
ENSG00000143867	-Inf	NA	NA	-2.302585092994047
ENSG00000234597	-Inf	NA	NA	-2.302585092994047
ENSG00000237992	-Inf	NA	NA	-2.302585092994047
ENSG00000235911	-Inf	NA	NA	-2.302585092994047
ENSG00000228784	-3.2642256469517976	-3.1432252967666647	-3.1432252967666647	-2.0290460779955173
ENSG00000183891	-2.7101931541059514	-2.7071962395692073	-2.7071962395692073	-1.876879874839111
ENSG00000271991	-6.178405049758231	-6.07853078931479	-6.07853078931479	-2.2842882051832225
ENSG00000118965	-4.503310641671745	-4.451859900013441	-4.451859900013441	-2.216874783449607
ENSG00000227210	-Inf	NA	NA	-2.302585092994047
ENSG00000132031	-Inf	NA	NA	-2.302585092994047
ENSG00000068697	-0.8464626215950718	-0.8896030375238992	-0.8896030375238992	-0.8213846333938124
ENSG00000223734	-Inf	NA	NA	-2.302585092994047
ENSG00000234378	-Inf	NA	NA	-2.302585092994047
ENSG00000115884	-Inf	NA	NA	-2.302585092994047
ENSG00000055917	-2.122018601847268	-2.0932954937486654	-2.0932954937486654	-1.628239581842172
ENSG00000143878	-0.8898290249508982	-0.9073282396520846	-0.9073282396520846	-0.8492410083241367
ENSG00000228950	-Inf	NA	NA	-2.302585092994047
ENSG00000227047	-Inf	NA	NA	-2.302585092994047
ENSG00000118960	-3.198919602153852	-3.1932577259447585	-3.1932577259447585	-2.019534763430635
ENSG00000269976	-8.375629627094451	-8.088778163228552	-8.088778163228552	-2.3002621375232652
ENSG00000143869	-Inf	NA	NA	-2.302585092994047
ENSG00000270100	-6.429719478039138	-6.640229738361354	-6.640229738361354	-2.2912075270059797
ENSG00000118961	-3.5470758086991507	-3.520963088312946	-3.520963088312946	-2.0945538597451887
ENSG00000236436	-Inf	NA	NA	-2.302585092994047
ENSG00000261012	-Inf	NA	NA	-2.302585092994047
ENSG00000084674	-Inf	NA	NA	-2.302585092994047
ENSG00000218819	-Inf	NA	NA	-2.302585092994047
ENSG00000233005	-Inf	NA	NA	-2.302585092994047
ENSG00000231204	-Inf	NA	NA	-2.302585092994047
ENSG00000235537	-Inf	NA	NA	-2.302585092994047
ENSG00000228538	-Inf	NA	NA	-2.302585092994047
ENSG00000229621	-Inf	NA	NA	-2.302585092994047
ENSG00000231200	-Inf	NA	NA	-2.302585092994047
ENSG00000228999	-Inf	NA	NA	-2.302585092994047
ENSG00000234207	-Inf	NA	NA	-2.302585092994047
ENSG00000233587	-Inf	NA	NA	-2.302585092994047
ENSG00000232451	-Inf	NA	NA	-2.302585092994047
ENSG00000223530	-Inf	NA	NA	-2.302585092994047
ENSG00000233714	-Inf	NA	NA	-2.302585092994047
ENSG00000223634	-Inf	NA	NA	-2.302585092994047
ENSG00000235497	-Inf	NA	NA	-2.302585092994047
ENSG00000119771	-6.178405049758231	-5.822185855044698	-5.822185855044698	-2.2819047552502254
ENSG00000224361	-Inf	NA	NA	-2.302585092994047
ENSG00000283031	-6.76619171466035	-6.987416289470253	-6.987416289470253	-2.2944456611329946
ENSG00000119778	-2.880635267984381	-2.9031808222610844	-2.9031808222610844	-1.9346014816937782
ENSG00000173960	-2.5388644159178533	-2.51128280764623	-2.51128280764623	-1.8108476522063823
ENSG00000205639	-5.603040904854669	-5.601451148081717	-5.601451148081717	-2.273817231688474
ENSG00000163026	-5.079792761090122	-5.081761873209475	-5.081761873209475	-2.2542129874944523
ENSG00000119782	-4.723515151470757	-5.032358854931301	-5.032358854931301	-2.2448355698368836
ENSG00000115128	-0.557728811362671	-0.56657034037091	-0.56657034037091	-0.5868926622808674
ENSG00000219626	-2.9327017223459797	-2.9237528932516312	-2.9237528932516312	-1.9472477288340504
ENSG00000115129	-3.9676051440141245	-4.122411875379074	-4.122411875379074	-2.172062825671307
ENSG00000176732	-8.375629627094453	-9.547758177791229	-9.547758177791229	-2.301811835381885
ENSG00000276087	-Inf	NA	NA	-2.302585092994047
ENSG00000232642	-Inf	NA	NA	-2.302585092994047
ENSG00000186453	-7.27701733842634	-7.284473682716733	-7.284473682716733	-2.2969228635228975
ENSG00000223754	-8.375629627094451	-9.274971324209401	-9.274971324209401	-2.3016094016376627
ENSG00000198399	-1.1739534408846302	-1.1361231286170952	-1.1361231286170952	-1.0544001742266866
ENSG00000242628	-6.583870157866395	-6.640859088765509	-6.640859088765509	-2.291593412102296
ENSG00000084676	-2.360006638489353	-2.3415297363790675	-2.3415297363790675	-1.7381371975033735
ENSG00000184924	-1.216647489852188	-1.3110810495822425	-1.3110810495822425	-1.1008526018488902
ENSG00000138092	-5.331107189371028	-5.474958284740096	-5.474958284740096	-2.2683428474373657
ENSG00000138031	-4.442503999285312	-4.427922127025765	-4.427922127025765	-2.212523889456559
ENSG00000271936	-8.375629627094451	-9.606302866639512	-9.606302866639512	-2.301850332707254
ENSG00000115137	-4.052835008980097	-3.9073696883554474	-3.9073696883554474	-2.166875922722932
ENSG00000224165	-4.482039993612227	-4.448336476960074	-4.448336476960074	-2.214328033348899
ENSG00000084710	-Inf	NA	NA	-2.302585092994047
ENSG00000115138	-2.932890116855316	-2.897541913964523	-2.897541913964523	-1.9468487471724736
ENSG00000230452	-8.375629627094453	-8.103353212671056	-8.103353212671056	-2.3002826693180256
ENSG00000119772	-2.5621657173904357	-2.4559447006514636	-2.4559447006514636	-1.815357327780032
ENSG00000235072	-7.277017338426341	-7.275076650550095	-7.275076650550095	-2.2968584919865345
ENSG00000138101	-3.5356570585175646	-3.4328099011592252	-3.4328099011592252	-2.088064638250209
ENSG00000224220	-6.429719478039138	-6.935786178408389	-6.935786178408389	-2.2938418096131508
ENSG00000143970	-2.664185825522813	-2.659019466271702	-2.659019466271702	-1.8585970715924784
ENSG00000084731	-6.073044534100405	-6.235320045506203	-6.235320045506203	-2.2865893839356444
ENSG00000084733	-1.305886957363308	-1.3920506751853339	-1.3920506751853339	-1.1592140083687015
ENSG00000157833	-5.89072297730645	-5.7866524599356195	-5.7866524599356195	-2.278279811660231
ENSG00000084754	-0.6205123806938202	-0.6686379483464555	-0.6686379483464555	-0.6447646133482368
ENSG00000138029	-1.419311189691655	-1.4688685591122679	-1.4688685591122679	-1.2333771924649404
ENSG00000173567	-6.7661917146603505	-7.014895833451879	-7.014895833451879	-2.294706522349703
ENSG00000138018	-3.940702039120488	-3.8930838891811357	-3.8930838891811357	-2.1551879874451774
ENSG00000157856	-8.37562962709445	-8.249670208008837	-8.249670208008837	-2.3004848006710055
ENSG00000115155	-7.682482446534506	-7.986737930209151	-7.986737930209151	-2.2994712614705266
ENSG00000173557	-Inf	NA	NA	-2.302585092994047
ENSG00000157884	-Inf	NA	NA	-2.302585092994047
ENSG00000225378	-Inf	NA	NA	-2.302585092994047
ENSG00000171303	-8.375629627094451	-8.105229616144644	-8.105229616144644	-2.3002853078003636
ENSG00000213699	-2.68116228592891	-2.7571625410942584	-2.7571625410942584	-1.8698471234303597
ENSG00000115163	-7.277017338426344	-9.287226132185435	-9.287226132185435	-2.3015193926649085
ENSG00000157851	-6.989335265974559	-7.316424951738923	-7.316424951738923	-2.296831893409308
ENSG00000230286	-Inf	NA	NA	-2.302585092994047
ENSG00000084764	-5.1175330890729684	-5.098039024017874	-5.098039024017874	-2.2562746031880616
ENSG00000119777	-3.0206612559906496	-2.9911100274409628	-2.9911100274409628	-1.9728793608615995
ENSG00000084693	-4.385054062475876	-4.4055732024198635	-4.4055732024198635	-2.2073875325501096
ENSG00000231636	-6.7661917146603505	-6.649722299414013	-6.649722299414013	-2.292499738173636
ENSG00000272056	-7.682482446534505	-7.602653470305755	-7.602653470305755	-2.298571539505683
ENSG00000272148	-6.429719478039138	-6.163747083920141	-6.163747083920141	-2.287262487976203
ENSG00000228474	0.8254200673712085	0.839626697114377	0.839626697114377	0.6604882776431618
ENSG00000138080	-5.6675794259922405	-5.853903145624812	-5.853903145624812	-2.278698047128086
ENSG00000138030	-4.401675412517851	-4.382255507526614	-4.382255507526614	-2.2067893724906233
ENSG00000138028	-8.37562962709445	-9.126405315921867	-9.126405315921867	-2.3014823068856085
ENSG00000143994	-5.1175330890729684	-4.955926653072503	-4.955926653072503	-2.25029275068573
ENSG00000138073	-2.4144538097943995	-2.4329545233009937	-2.4329545233009937	-1.7667302032145782
ENSG00000186143	-Inf	NA	NA	-2.302585092994047
ENSG00000163792	-7.682482446534503	-7.575712827259209	-7.575712827259209	-2.298468917715806
ENSG00000138074	-3.2981587586930896	-3.2201235742617444	-3.2201235742617444	-2.039640614353107
ENSG00000138085	-1.0131191412491332	-1.0173332820422247	-1.0173332820422247	-0.9417441106174422
ENSG00000084774	-3.821364365033764	-3.8126109909540173	-3.8126109909540173	-2.140614546997126
ENSG00000115194	-Inf	NA	NA	-2.302585092994047
ENSG00000163793	-Inf	NA	NA	-2.302585092994047
ENSG00000138100	-6.7661917146603505	-6.925556141149673	-6.925556141149673	-2.2939951835600354
ENSG00000163794	-4.760394883922087	-4.639700994517309	-4.639700994517309	-2.232027052167145
ENSG00000115204	-2.5003683897492572	-2.518049594103445	-2.518049594103445	-1.798297678335177
ENSG00000115207	-3.1853735841693678	-3.206114073409533	-3.206114073409533	-2.0186214303685848
ENSG00000234945	-6.98933526597456	-6.849743160445518	-6.849743160445518	-2.2944402891352365
ENSG00000234072	-3.2294750759738946	-3.252397017901248	-3.252397017901248	-2.028888750394267
ENSG00000115211	-2.836731280858312	-2.8301337954401973	-2.8301337954401973	-1.9166790593144436
ENSG00000115234	-0.8064927930847958	-0.8502318444791459	-0.8502318444791459	-0.7907434748025799
ENSG00000163795	-3.9934233106222354	-3.9912893963680363	-3.9912893963680363	-2.1657683851746934
ENSG00000115241	-1.246452102348168	-1.2854791932886096	-1.2854791932886096	-1.114699220882216
ENSG00000115216	-1.9057410392235508	-1.937171564904254	-1.937171564904254	-1.520186456723136
ENSG00000157992	-4.192892591870906	-4.074289033888177	-4.074289033888177	-2.1813654921938075
ENSG00000138002	-4.735584846897107	-4.669362609704234	-4.669362609704234	-2.2323044647359063
ENSG00000115226	-6.989335265974559	-6.63735382202894	-6.63735382202894	-2.2932166696786096
ENSG00000084734	-Inf	NA	NA	-2.302585092994047
ENSG00000233438	-Inf	NA	NA	-2.302585092994047
ENSG00000280034	-Inf	NA	NA	-2.302585092994047
ENSG00000221843	-Inf	NA	NA	-2.302585092994047
ENSG00000243943	-2.993222255895605	-2.937179717891703	-2.937179717891703	-1.961848258208201
ENSG00000176714	-5.542416283038235	-5.400950342865992	-5.400950342865992	-2.2688674969618816
ENSG00000198522	-2.4537033683956566	-2.4458025313741243	-2.4458025313741243	-1.778295139722484
ENSG00000119760	-2.930101060797771	-2.8940562173536115	-2.8940562173536115	-1.943630958516305
ENSG00000163798	-2.6406225161318173	-2.64075033138773	-2.64075033138773	-1.849719829713668
ENSG00000205334	-7.27701733842634	-7.820145612833895	-7.820145612833895	-2.298908251756495
ENSG00000243147	-0.6842338348157126	-0.7076653779221457	-0.7076653779221457	-0.690742262659656
ENSG00000171174	-3.8016941667292867	-3.8511639033604848	-3.8511639033604848	-2.1398841763332554
ENSG00000158019	-2.2397659917639983	-2.278951600963078	-2.278951600963078	-1.6896114533782147
ENSG00000223522	-8.375629627094451	-8.569867746333244	-8.569867746333244	-2.300895883582037
ENSG00000229951	-Inf	NA	NA	-2.302585092994047
ENSG00000075426	-2.3033733296363685	-2.3793346272077582	-2.3793346272077582	-1.719828585696002
ENSG00000270210	-6.296188085414615	-6.589617738771966	-6.589617738771966	-2.290349130389608
ENSG00000227938	-Inf	NA	NA	-2.302585092994047
ENSG00000163803	-3.9494187907120817	-4.2990657278124536	-4.2990657278124536	-2.1785206465538387
ENSG00000230730	-Inf	NA	NA	-2.302585092994047
ENSG00000226833	-5.9777343542960795	-5.991226266130978	-5.991226266130978	-2.282833335754674
ENSG00000213639	-0.8008080569232497	-0.7903994669690683	-0.7903994669690683	-0.780850066576048
ENSG00000163806	-5.97773435429608	-5.90442806763202	-5.90442806763202	-2.28197950912426
ENSG00000273233	-8.375629627094451	-8.468850840152687	-8.468850840152687	-2.300771410043421
ENSG00000171103	-2.9667161451619792	-2.8996167712155363	-2.8996167712155363	-1.9551467043947388
ENSG00000163811	-2.1486171154108065	-2.12986502198044	-2.12986502198044	-1.6424778866784784
ENSG00000189350	-5.736572297479193	-5.889414860878214	-5.889414860878214	-2.279187630016227
ENSG00000179270	-Inf	NA	NA	-2.302585092994047
ENSG00000229224	-Inf	NA	NA	-2.302585092994047
ENSG00000115295	-2.8472195551234707	-2.817323152314937	-2.817323152314937	-1.9186020106813662
ENSG00000171094	-8.375629627094447	-8.39409669515152	-8.39409669515152	-2.3006760819949563
ENSG00000230737	-Inf	NA	NA	-2.302585092994047
ENSG00000197644	-Inf	NA	NA	-2.302585092994047
ENSG00000233862	-7.6824824465345065	-7.465190929162084	-7.465190929162084	-2.298145013677342
ENSG00000119801	-0.2811462530314765	-0.2649987491286742	-0.2649987491286742	-0.3479461407228777
ENSG00000213626	-0.41029406170497484	-0.2814824047204499	-0.2814824047204499	-0.43426478575512767
ENSG00000235997	-Inf	NA	NA	-2.302585092994047
ENSG00000172954	-3.695804334775549	-3.5448351221269427	-3.5448351221269427	-2.114332479654092
ENSG00000162949	-Inf	NA	NA	-2.302585092994047
ENSG00000158089	-Inf	NA	NA	-2.302585092994047
ENSG00000234579	-Inf	NA	NA	-2.302585092994047
ENSG00000214711	-8.375629627094451	-8.688972732141378	-8.688972732141378	-2.301035845676384
ENSG00000013016	-5.197575796746504	-5.496880527889758	-5.496880527889758	-2.2676496272626223
ENSG00000158125	-Inf	NA	NA	-2.302585092994047
ENSG00000277893	-Inf	NA	NA	-2.302585092994047
ENSG00000228563	-Inf	NA	NA	-2.302585092994047
ENSG00000223647	-Inf	NA	NA	-2.302585092994047
ENSG00000273165	-6.296188085414615	-6.493486407056797	-6.493486407056797	-2.2895855558858296
ENSG00000162959	-3.041753728869768	-2.9843818241374507	-2.9843818241374507	-1.977642905609866
ENSG00000162961	-1.219868431068059	-1.19817056745114	-1.19817056745114	-1.086260809976539
ENSG00000271228	-7.682482446534504	-7.425214013190905	-7.425214013190905	-2.2981252928749285
ENSG00000021574	-3.1815794879786776	-3.1563333789816044	-3.1563333789816044	-2.014800821726817
ENSG00000272716	-4.938780319794046	-4.864084080041904	-4.864084080041904	-2.2441021456174344
ENSG00000152683	-4.077178109725338	-4.174786176678741	-4.174786176678741	-2.179894140870606
ENSG00000091106	-3.823488768688271	-3.8346544514498526	-3.8346544514498526	-2.143948442878145
ENSG00000119820	-1.3055340019783548	-1.2576006446247243	-1.2576006446247243	-1.1457934302523414
ENSG00000272754	-4.5231355614354305	-4.482006869558177	-4.482006869558177	-2.218077885261212
ENSG00000115760	-1.7018622644186647	-1.6507541263836756	-1.6507541263836756	-1.398956522083861
ENSG00000230046	-Inf	NA	NA	-2.302585092994047
ENSG00000279897	-Inf	NA	NA	-2.302585092994047
ENSG00000018699	-3.357295145724453	-3.3991156546175	-3.3991156546175	-2.0609740171777773
ENSG00000230876	-Inf	NA	NA	-2.302585092994047
ENSG00000236854	-Inf	NA	NA	-2.302585092994047
ENSG00000049323	-6.178405049758231	-6.221234935770366	-6.221234935770366	-2.2872500300606333
ENSG00000152689	-3.075892357254733	-2.857745319820785	-2.857745319820785	-1.9784632413037206
ENSG00000237133	-Inf	NA	NA	-2.302585092994047
ENSG00000119812	-3.6605342576804545	-3.6225126234134257	-3.6225126234134257	-2.115824667941366
ENSG00000203386	-Inf	NA	NA	-2.302585092994047
ENSG00000237790	-Inf	NA	NA	-2.302585092994047
ENSG00000226785	-Inf	NA	NA	-2.302585092994047
ENSG00000228262	-Inf	NA	NA	-2.302585092994047
ENSG00000272027	-Inf	NA	NA	-2.302585092994047
ENSG00000232153	-Inf	NA	NA	-2.302585092994047
ENSG00000226994	-8.375629627094451	-9.10943219585426	-9.10943219585426	-2.3014670028756035
ENSG00000237320	-Inf	NA	NA	-2.302585092994047
ENSG00000260025	-8.375629627094447	-9.321660086683009	-9.321660086683009	-2.3016468366612792
ENSG00000150938	-5.331107189371028	-5.425718726518143	-5.425718726518143	-2.266811661868941
ENSG00000273090	-7.27701733842634	-7.2608537138212625	-7.2608537138212625	-2.2968491795679093
ENSG00000171055	-2.2465589829543813	-2.32579922848417	-2.32579922848417	-1.6959020078044091
ENSG00000205221	-7.27701733842634	-7.2140289116006455	-7.2140289116006455	-2.2965841989972025
ENSG00000115808	-3.2327801976359822	-3.236606820594679	-3.236606820594679	-2.0270409691678273
ENSG00000008869	-3.007199900323255	-2.9870187960745285	-2.9870187960745285	-1.9671496063249356
ENSG00000152133	-3.0318660902585215	-3.0511064837805018	-3.0511064837805018	-1.9802188875403033
ENSG00000055332	-1.9483406406960708	-1.9049565243904947	-1.9049565243904947	-1.5394101654879566
ENSG00000138068	-Inf	NA	NA	-2.302585092994047
ENSG00000218739	-1.7917466346811284	-1.7423580921301671	-1.7423580921301671	-1.4505854452940294
ENSG00000115816	-1.75532146871124	-1.7178815477662335	-1.7178815477662335	-1.4304371664651336
ENSG00000003509	-3.2105127649260345	-3.1608891719581016	-3.1608891719581016	-2.0215521286935583
ENSG00000115825	-2.188908242957306	-2.152933036374121	-2.152933036374121	-1.6613438959242526
ENSG00000232028	-8.37562962709445	-8.550476626150095	-8.550476626150095	-2.3008723904503725
ENSG00000115828	-2.1007918142375366	-2.1049120950556683	-2.1049120950556683	-1.6210350713888062
ENSG00000236213	-3.0101122568415835	-2.9736118342890028	-2.9736118342890028	-1.9654177586944035
ENSG00000163171	-1.1771180519244222	-1.177805589654396	-1.177805589654396	-1.0582178173959211
ENSG00000236572	-Inf	NA	NA	-2.302585092994047
ENSG00000237803	-5.6030409048546685	-5.569494544713815	-5.569494544713815	-2.271970998337869
ENSG00000115841	-3.9307821452012455	-3.9290893279877315	-3.9290893279877315	-2.1554647661593864
ENSG00000235848	-Inf	NA	NA	-2.302585092994047
ENSG00000138061	-2.842948106308243	-2.6832528663508106	-2.6832528663508106	-1.9113746253782875
ENSG00000232973	-6.073044534100405	-5.824665491886617	-5.824665491886617	-2.28152177813363
ENSG00000229160	-Inf	NA	NA	-2.302585092994047
ENSG00000273006	-Inf	NA	NA	-2.302585092994047
ENSG00000227292	-Inf	NA	NA	-2.302585092994047
ENSG00000119787	-3.520465264587707	-3.4440079595496207	-3.4440079595496207	-2.0868722165305287
ENSG00000231367	-Inf	NA	NA	-2.302585092994047
ENSG00000235009	-Inf	NA	NA	-2.302585092994047
ENSG00000143889	-2.788678328783927	-2.8719830227623078	-2.8719830227623078	-1.9073735932619023
ENSG00000235586	-8.375629627094453	-8.369860187341034	-8.369860187341034	-2.3006446165272685
ENSG00000143891	-2.556812600018983	-2.5343389683966477	-2.5343389683966477	-1.817507340401792
ENSG00000232518	-7.682482446534505	-7.949772206069415	-7.949772206069415	-2.2995172819121694
ENSG00000115875	0.21851299287850579	0.22192171306909783	0.22192171306909783	0.09189138654118596
ENSG00000152147	-2.8527687774558808	-2.833629441114591	-2.833629441114591	-1.9215731673778438
ENSG00000163214	-2.9245237150386654	-2.9126616799452845	-2.9126616799452845	-1.9452201724265268
ENSG00000225284	-Inf	NA	NA	-2.302585092994047
ENSG00000188010	-3.6966641359134704	-3.685691853880283	-3.685691853880283	-2.122932938353567
ENSG00000214694	-7.682482446534505	-7.261305206614491	-7.261305206614491	-2.2975736468730896
ENSG00000269210	-6.583870157866395	-6.779896410076778	-6.779896410076778	-2.292738181504899
ENSG00000115904	-2.9472824464811813	-2.943033619861805	-2.943033619861805	-1.9525712683969236
ENSG00000205111	-Inf	NA	NA	-2.302585092994047
ENSG00000011566	-4.316913148364373	-4.368930653223274	-4.368930653223274	-2.203584024307499
ENSG00000231312	-4.231371612019197	-4.21076391831535	-4.21076391831535	-2.1915038323479967
ENSG00000152154	-8.375629627094451	-10.18097036820325	-10.18097036820325	-2.30214769748664
ENSG00000138050	-3.3525456093329615	-3.3331286397446975	-3.3331286397446975	-2.0567888454301793
ENSG00000227028	-6.989335265974561	-6.75266866612443	-6.75266866612443	-2.2944366366944595
ENSG00000183023	-2.7796657693026536	-2.875971000234793	-2.875971000234793	-1.908148715478434
ENSG00000233128	-Inf	NA	NA	-2.302585092994047
ENSG00000214691	-Inf	NA	NA	-2.302585092994047
ENSG00000234362	-Inf	NA	NA	-2.302585092994047
ENSG00000205086	-Inf	NA	NA	-2.302585092994047
ENSG00000226398	-Inf	NA	NA	-2.302585092994047
ENSG00000162878	-Inf	NA	NA	-2.302585092994047
ENSG00000224875	-6.178405049758231	-6.622969054956522	-6.622969054956522	-2.2904750411905663
ENSG00000143924	-1.2507339110870255	-1.207157648291347	-1.207157648291347	-1.1048896459253892
ENSG00000115944	-0.0734815616941149	-0.06870817446525318	-0.06870817446525318	-0.17036331675266417
ENSG00000171126	-Inf	NA	NA	-2.302585092994047
ENSG00000057935	-3.333668455956138	-3.2113452304403394	-3.2113452304403394	-2.045442352869133
ENSG00000162881	-5.485257869198286	-5.598739653272985	-5.598739653272985	-2.271613658827702
ENSG00000162882	-4.526443754672244	-4.551972245808299	-4.551972245808299	-2.221322744154648
ENSG00000224739	-Inf	NA	NA	-2.302585092994047
ENSG00000231826	-Inf	NA	NA	-2.302585092994047
ENSG00000233978	-Inf	NA	NA	-2.302585092994047
ENSG00000230587	-5.485257869198286	-5.402984289910947	-5.402984289910947	-2.267716260585579
ENSG00000152518	0.9873374349866669	1.0192373106088464	1.0192373106088464	0.8228703382337125
ENSG00000279873	-5.079792761090122	-4.98134514333008	-4.98134514333008	-2.2506748686253806
ENSG00000234936	-5.284587173736135	-5.210065275722649	-5.210065275722649	-2.2616080794940427
ENSG00000115970	-3.4822059015590496	-3.4299683479178666	-3.4299683479178666	-2.0798184982425245
ENSG00000152527	-5.810680269632914	-5.679084359955859	-5.679084359955859	-2.277244345654367
ENSG00000223658	-Inf	NA	NA	-2.302585092994047
ENSG00000138036	-4.090808246986891	-4.19918883480828	-4.19918883480828	-2.1833015369549447
ENSG00000138075	-Inf	NA	NA	-2.302585092994047
ENSG00000143921	-Inf	NA	NA	-2.302585092994047
ENSG00000138095	-2.0786973395829142	-2.0714170543706296	-2.0714170543706296	-1.6089055163150103
ENSG00000273106	-6.296188085414614	-6.090965155294283	-6.090965155294283	-2.286054159805916
ENSG00000138032	-1.747672806684716	-1.6965482264982563	-1.6965482264982563	-1.4246964380951321
ENSG00000138079	-7.277017338426341	-7.084955145928845	-7.084955145928845	-2.296178600924738
