gene	glm_gp	DESeq2	DESeq2_glmGamPoi	edgeR
gene_9245	-2.5177912948352668	-2.5178352550412564	-2.517802671149068	-1.805862984875832
gene_9246	-7.8625590006635155	-7.878866602300562	-7.882955362606269	-2.2998890787921455
gene_9247	-5.943762666544916	-5.942070676837719	-5.931251847286976	-2.2796580306968566
gene_9248	-2.177788667220505	-2.1806813568450756	-2.1774517290862274	-1.6512527498706633
gene_9249	-2.6483494974482777	-2.6476232354713027	-2.648531780047365	-1.8557217459840942
gene_9250	-8.150241073115296	-8.147522112265024	-8.1476805094553	-2.3004409995939445
gene_9251	-6.022544493945791	-6.021478207204507	-6.010675945420495	-2.2810297712711676
gene_9252	-100000000	NA	NA	-2.3025850929940495
gene_9253	-100000000	-14.668966952575664	-99999999.99999999	-2.3025850929940495
gene_9254	-0.8965273949203479	-0.8925333958438555	-0.8970155635057095	-0.8591872329728183
gene_9255	-100000000	NA	NA	-2.3025850929940495
gene_9256	1.3988458210362047	1.4000681886993527	1.399097353636876	1.2038026671446689
gene_9257	-2.4104873944183964	-2.4061700743149963	-2.4110908781409943	-1.768149295229058
gene_9258	-0.7473459710097615	-0.7512508195006952	-0.7468424315824689	-0.7290742300802585
gene_9259	-1.6586183878517833	-1.653466081484412	-1.6594570562533244	-1.3857060442154643
gene_9260	-3.080742463009714	-3.1137284606415214	-3.084931077348009	-2.008308852634957
gene_9261	-1.961050066991839	-1.9606089579874795	-1.9611572886075763	-1.55020833063704
gene_9262	-3.991803666109257	-3.991357946488383	-3.991895137887513	-2.16624050362824
gene_9263	-8.150241073115296	-8.099498965508612	-8.137269591984678	-2.299897685626221
gene_9264	-9.248853361783405	-9.360989411237641	-9.250918158142289	-2.3020100141578226
gene_9265	-5.757226197163394	-5.755185812839666	-5.766037585445424	-2.280076058466527
gene_9266	-5.830338566151755	-5.850667568038018	-5.86239487081105	-2.283720032448261
gene_9267	-100000000	NA	NA	-2.3025850929940495
gene_9268	0.8075890531597366	0.8100884408982937	0.8069805186752781	0.6445705968215496
gene_9269	-7.8625590006635155	-7.885926631937167	-7.867588594845932	-2.300135296768956
gene_9270	-1.5204225446168629	-1.5199975365711371	-1.5204549692862728	-1.291330345848331
gene_9271	-1.9924512673111474	-1.9893381980281069	-1.9921964155800782	-1.5620755710719816
gene_9272	-2.4251890667162437	-2.4223081328413985	-2.4255167362262564	-1.7711462092692942
gene_9273	-3.1174061147602186	-3.1176268581909907	-3.1173904385936244	-1.998698545647465
gene_9274	-3.410608853496132	-3.411122893834248	-3.410600881654132	-2.0644569584026815
gene_9275	-4.332870174325074	-4.334533397449098	-4.332532479383998	-2.199868122743101
gene_9276	-5.487137796339719	-5.487232256492391	-5.486776124811526	-2.270383314156921
gene_9277	-3.945443060018574	-3.930733327897877	-3.946703902756472	-2.1665128600739902
gene_9278	-100000000	NA	NA	-2.3025850929940495
gene_9279	-100000000	NA	NA	-2.3025850929940495
gene_9280	-100000000	NA	NA	-2.3025850929940495
gene_9281	-100000000	NA	NA	-2.3025850929940495
gene_9282	-9.248853361783407	-9.072936162421446	-9.239242427820438	-2.301655601647485
gene_9283	-100000000	NA	NA	-2.3025850929940495
gene_9284	-100000000	NA	NA	-2.3025850929940495
gene_9285	-100000000	NA	NA	-2.3025850929940495
gene_9286	-100000000	NA	NA	-2.3025850929940495
gene_9287	-100000000	NA	NA	-2.3025850929940495
gene_9288	-100000000	NA	NA	-2.3025850929940495
gene_9289	-100000000	NA	NA	-2.3025850929940495
gene_9290	-100000000	NA	NA	-2.3025850929940495
gene_9291	-100000000	NA	NA	-2.3025850929940495
gene_9292	-2.393322116364729	-2.3934445579213293	-2.3933106982514887	-1.7534031993179453
gene_9293	-4.259789107417924	-4.2599464903783515	-4.260077278812545	-2.1978237983978213
gene_9294	-4.189039141593736	-4.187162628249204	-4.191318392468202	-2.1946999114049786
gene_9295	-5.239116578872677	-5.239313104439624	-5.2383555020668044	-2.2615947108245287
gene_9296	-7.639415449349304	-7.646311894891321	-7.642976215768631	-2.2990536050042008
gene_9297	-6.4101237041665025	-6.38938174967084	-6.38629594477637	-2.2864551017528876
gene_9298	-5.135037720911938	-5.13707760455732	-5.133829017021308	-2.2553829290711382
gene_9299	-100000000	NA	NA	-2.3025850929940495
gene_9300	-2.7812560091596716	-2.7827086261876013	-2.7810161249626653	-1.8983559663682492
gene_9301	-6.763946711995406	-6.759759152865903	-6.7535413925205745	-2.293524408256641
gene_9302	-7.16941182010357	-7.149045556703425	-7.145362641079668	-2.2959484324742965
gene_9303	-1.8896427891451888	-1.8906596064842212	-1.8895426632134482	-1.5074101589578992
gene_9304	-2.4346382380330183	-2.438710905971696	-2.4343116403888976	-1.7637952103215466
gene_9305	-1.8138128956861397	-1.8169614418384987	-1.8135972364962274	-1.4619297999918675
gene_9306	-7.051628784447187	-7.0850849787881485	-7.121672645486226	-2.29783653426373
gene_9307	-2.0589088287958486	-2.058931187810161	-2.05888606593423	-1.5982524653387458
gene_9308	-5.4871743983645365	-5.487309297458987	-5.487448562827469	-2.271285378054804
gene_9309	-2.092236180334549	-2.092676720886421	-2.092161790763272	-1.6150133462361278
gene_9310	-1.6198316302052622	-1.6217959430012188	-1.6195674845809847	-1.3505873447293788
gene_9311	-7.639415449349307	-7.650461467517082	-7.651325902732183	-2.2984645971693216
gene_9312	-100000000	NA	NA	-2.3025850929940495
gene_9313	-3.3408704197629038	-3.3245975460057258	-3.347841435265712	-2.074222132419068
gene_9314	-3.7257566374432516	-3.707589786449737	-3.7315942877525172	-2.1434498872431753
gene_9315	-100000000	NA	NA	-2.3025850929940495
gene_9316	-5.330786261365024	-5.328228736549815	-5.32865555488837	-2.2630615859281265
gene_9317	-100000000	NA	NA	-2.3025850929940495
gene_9318	-1.7900022471617125	-1.7906671990140333	-1.7899423224028532	-1.4529967735955411
gene_9319	-5.842865270684408	-5.841764718266516	-5.840263025740489	-2.278269607687464
gene_9320	-100000000	-14.669185762519467	-99999999.99999999	-2.3025850929940495
gene_9321	-100000000	NA	NA	-2.3025850929940495
gene_9322	-4.05488571128855	-4.056159008198285	-4.055354530791837	-2.174025018745023
gene_9323	-2.474649118067918	-2.4746294695347304	-2.4746773914375018	-1.7888609870334289
gene_9324	-3.2217529572043384	-3.2205748254167985	-3.2219070756359223	-2.026136025571052
gene_9325	-4.352469196590738	-4.351298207923815	-4.352677576310644	-2.205047518605094
gene_9326	-1.326048222997275	-1.3226118376191631	-1.32668823860314	-1.1689284469375547
gene_9327	-3.9448243544641195	-3.944520401871433	-3.944313089279921	-2.1540529158824224
gene_9328	-2.644973856566648	-2.644909529613937	-2.644994728418506	-1.8539041693002942
gene_9329	-7.051628784447187	-7.033720641304653	-7.019266095308396	-2.2937897871224036
gene_9330	-1.8330555455842035	-1.8336782492832238	-1.8329827574380009	-1.4771023299660033
gene_9331	-2.7225250293608494	-2.72235849322263	-2.7224953552063123	-1.8799724387609487
gene_9332	-3.473586459961581	-3.455839731470606	-3.484504779283397	-2.1060708380503073
gene_9333	0.5147827168944291	0.5265937571869042	0.5140968824524303	0.3698727212171859
gene_9334	-1.164480344302517	-1.1652161558977718	-1.1643758135241193	-1.0497198480055043
gene_9335	-9.248853361783407	-9.260909450171017	-9.24867013540543	-2.301963763816738
gene_9336	-0.2956273890514469	-0.2367352043616316	-0.2968465020505209	-0.3436242040138287
gene_9337	-4.765978331913257	-4.764044998674932	-4.7653331279597975	-2.234948691848542
gene_9338	-100000000	NA	NA	-2.3025850929940495
gene_9339	-100000000	NA	NA	-2.3025850929940495
gene_9340	-2.8313074746647615	-2.8370350773463824	-2.8313495193866274	-1.9049138525229976
gene_9341	-100000000	NA	NA	-2.3025850929940495
gene_9342	-100000000	NA	NA	-2.3025850929940495
gene_9343	-5.12452362426238	-5.122944457082151	-5.123827356744282	-2.2481839223949605
gene_9344	-100000000	NA	NA	-2.3025850929940495
gene_9345	-100000000	NA	NA	-2.3025850929940495
gene_9346	-1.135740824201375	-1.13842611989053	-1.135530946293165	-1.023590310153441
gene_9347	-100000000	NA	NA	-2.3025850929940495
gene_9348	-4.893599380181269	-4.686848256302253	-4.893278273493382	-2.2338625768961395
gene_9349	-3.442833961622859	-3.1400396619188147	-3.4425063703703644	-2.0564386399795347
gene_9350	-2.357716993539263	-2.370962062831342	-2.3571647974511003	-1.7513817180658735
gene_9351	-2.705543914433374	-2.7049415076706698	-2.705646582943823	-1.8749920657800723
gene_9352	-2.137847114121451	-2.138157235110621	-2.137802308990425	-1.637666438454749
gene_9353	-2.5700473856977233	-2.5730301333077454	-2.5698198982270903	-1.8190496621605836
gene_9354	-9.248853361783407	-9.124939504554087	-9.240484261952197	-2.3017119576823952
gene_9355	-100000000	NA	NA	-2.3025850929940495
gene_9356	-2.11724618572891	-2.1155574034309104	-2.117431144072929	-1.6316250095501807
gene_9357	-2.7564821066439062	-2.7550995132749323	-2.756826288276859	-1.8957384403552773
gene_9358	-9.248853361783404	-9.15178215096497	-9.241392709225455	-2.301749152596857
gene_9359	-6.767135729119811	-6.797171103695001	-6.805410806300466	-2.295322993601895
gene_9360	-100000000	NA	NA	-2.3025850929940495
gene_9361	-7.639415449349307	-7.576439215946869	-7.6007405946588085	-2.2977352515289513
gene_9362	-7.302943212728094	-7.325174237026596	-7.322707848295285	-2.2983980345517034
gene_9363	-5.955042921608838	-5.954794066303005	-5.959622113856518	-2.283045852710839
gene_9364	-100000000	NA	NA	-2.3025850929940495
gene_9365	-2.17511650524605	-2.1781292505672885	-2.174907244089307	-1.6501796917882026
gene_9366	-100000000	NA	NA	-2.3025850929940495
gene_9367	-4.7650614033660075	-4.769814831199661	-4.772531347511621	-2.2421591681476
gene_9368	-3.3940885447585276	-3.565109341827652	-3.4139554461337287	-2.110903539636757
gene_9369	-100000000	NA	NA	-2.3025850929940495
gene_9370	-100000000	NA	NA	-2.3025850929940495
gene_9371	-3.8815448740899354	-3.879833517563472	-3.881915976549959	-2.151198090881157
gene_9372	-100000000	-14.668861361105453	-99999999.99999999	-2.3025850929940495
gene_9373	-3.0376335734619087	-3.0214013468523535	-3.0371109516055115	-1.969651694625798
gene_9374	-6.476264639543625	-6.538279752556938	-6.634556164930571	-2.293980682234839
gene_9375	-100000000	NA	NA	-2.3025850929940495
gene_9376	-100000000	-14.669204894761428	-99999999.99999999	-2.3025850929940495
gene_9377	-4.102347753663739	-4.095561718034306	-4.103786241615469	-2.1847816450973534
gene_9378	-1.9283776888236543	-1.9289884292896742	-1.928288078987642	-1.5296273176999007
gene_9379	-1.037377866174857	-1.0330355697415363	-1.0376916594184655	-0.9644197477454516
gene_9380	-5.163674825328307	-5.051468315001433	-5.162525639954391	-2.2518689790517388
gene_9381	-5.292382905994769	-5.365147471712634	-5.296627179323013	-2.2661897784884086
gene_9382	-0.6514277010882638	-0.6541198818827249	-0.65159584969125794	-0.6616386719945366
gene_9383	-100000000	NA	NA	-2.3025850929940495
gene_9384	-100000000	-14.668901595532898	-99999999.99999999	-2.3025850929940495
gene_9385	-2.6941794966419716	-2.6864092601004517	-2.6961869188907195	-1.87969791555246
gene_9386	-9.248853361783405	-8.940134373406629	-9.235201090243882	-2.3014108677655924
gene_9387	-1.9209715186767735	-1.9270036450774175	-1.9206692142703534	-1.5159775884850362
gene_9388	-2.8872857672745775	-2.8892794653122906	-2.886960635722266	-1.9308708550314682
gene_9389	-3.170777469890503	-3.1712111032892976	-3.1707251887917223	-2.0123283006384964
gene_9390	-2.429511309286123	-2.478359443866565	-2.4303373933510577	-1.779697206416585
gene_9391	-5.311939486494012	-5.305039094287361	-5.316993092921214	-2.2654993491121767
gene_9392	-6.204304274764032	-6.20449524622747	-6.211379961915676	-2.288711210562392
gene_9393	-7.639415449349306	-7.776783752173822	-7.801162741050031	-2.3010688104432946
gene_9394	-1.8040368180753636	-1.7993553544916003	-1.8045912468960348	-1.4688491758604687
gene_9395	-2.751308005605543	-2.7475636816820783	-2.751750754288257	-1.8946561750311708
gene_9396	-3.2480502717605426	-3.242500185635446	-3.249918940082783	-2.040299553314467
gene_9397	-1.738748167277589	-1.7324200572183197	-1.7397894562112401	-1.4363652046527178
gene_9398	-100000000	NA	NA	-2.3025850929940495
gene_9399	-4.452085733788959	-4.42449424953942	-4.454114277688427	-2.1983991605914905
gene_9400	-7.862559000663515	-7.8434974758425255	-7.849107193942103	-2.299456030834016
gene_9401	-2.2931166980033164	-2.3212198827817536	-2.294992055826639	-1.7284953650057007
gene_9402	-2.8738988108768666	-2.8704271570030495	-2.8746797667802153	-1.9355379265301969
gene_9403	-9.248853361783407	-8.749222984877605	-9.233494974013702	-2.301265411610896
gene_9404	-1.4880473350491512	-1.4828602814069176	-1.4885336492184813	-1.2760654579859916
gene_9405	-5.727708276117588	-5.7249617044020145	-5.731136928807019	-2.2776011553188473
gene_9406	-2.4946552503747803	-2.487280587217914	-2.495739301982933	-1.805726884151801
gene_9407	-0.9085440562446815	-0.9062460416922826	-0.9082376957705975	-0.8577453381603984
gene_9408	-100000000	NA	NA	-2.3025850929940495
gene_9409	-1.1504944861113628	-1.1532546594526423	-1.1502433933344776	-1.0362990984895486
gene_9410	-100000000	NA	NA	-2.3025850929940495
gene_9411	-6.358481603887242	-6.356008182636494	-6.354442826298543	-2.2888332744698583
gene_9412	-4.536064281999486	-4.641115001974216	-4.542391630152373	-2.233891440797102
gene_9413	-9.248853361783409	-9.284738683863342	-9.246162648049948	-2.301903002612847
gene_9414	-6.476264639543624	-6.562331267580485	-6.540502078966246	-2.29181617864871
gene_9415	-0.4523041132467488	-0.45888870985036184	-0.4516839874562048	-0.4877411074795209
gene_9416	-100000000	-14.66885501971431	-99999999.99999999	-2.3025850929940495
gene_9417	-9.248853361783402	-9.259841375491444	-9.248765645725959	-2.3019658729558246
gene_9418	-100000000	NA	NA	-2.3025850929940495
gene_9419	-1.6293371924959614	-1.6281482733548414	-1.6294385322968212	-1.3599436443522468
gene_9420	-8.150241073115296	-8.109522013233216	-8.119580457616951	-2.2995640847758914
gene_9421	-2.156861200008033	-2.1537889808904875	-2.1574688308615464	-1.6541809299772998
gene_9422	-2.5365998237181175	-2.53104866053281	-2.5374702540825744	-1.8214914927760824
gene_9423	-1.7996152815619033	-1.78951444820686	-1.8013710378662249	-1.4753102660327628
gene_9424	-2.8300332255506455	-2.830488416228397	-2.8299574225055224	-1.9155792915873766
gene_9425	-1.1462119090481566	-1.141133299590246	-1.1467549790069693	-1.044004983592076
gene_9426	-0.07039959843342282	-0.0702028874699195	-0.07059132235153019	-0.1651218024794047
gene_9427	-1.511939651695567	-1.513857166268683	-1.5116137127730802	-1.281835812407449
gene_9428	1.7416303840619487	1.7418377555294409	1.7415884407450615	1.5405792811497214
gene_9429	-2.740824756493455	-2.746063305963935	-2.7410860960604997	-1.8771656191780903
gene_9430	-1.2570942950446735	-1.2495104064774267	-1.2584065517431355	-1.1287151186383169
gene_9431	-1.8757819573210883	-1.8773640639850693	-1.8755752505522407	-1.4999602177187663
gene_9432	-1.37354322157962	-1.373734079603949	-1.3735379408198187	-1.195659048628096
gene_9433	0.9952165951255318	0.9926410148108405	0.9947792682373442	0.8212369769513448
gene_9434	-7.051628784447186	-7.0496942817146735	-7.048475637873004	-2.2956533398868824
gene_9435	-100000000	NA	NA	-2.3025850929940495
gene_9436	-9.248853361783409	-8.85453087564633	-9.234960333494252	-2.3013922752106977
gene_9437	-1.0884553864554078	-1.0891926240179477	-1.0883645917547176	-0.9944456391305024
gene_9438	-9.248853361783404	-9.27901060510623	-9.246845773959778	-2.3019206569544672
gene_9439	-100000000	NA	NA	-2.3025850929940495
gene_9440	-2.9871003493547676	-2.9892718857895395	-2.986701386214899	-1.959034326351491
gene_9441	-2.7755369089629123	-2.767276222413211	-2.7771172260665833	-1.9066913782725181
gene_9442	2.5342555093843684	2.534283820324755	2.534268179243651	2.3215596931686715
gene_9443	-1.677641053833648	-1.6768649106647169	-1.6776815456059493	-1.388657021638093
gene_9444	-4.765783704817992	-4.762723795184159	-4.766794671063229	-2.2377638705491107
gene_9445	-1.1807042627206215	-1.1813906925666724	-1.1806239416010085	-1.0612490845627045
gene_9446	-3.592175877549861	-3.592861524810754	-3.5921679437322824	-2.1029977014745485
gene_9447	-2.6446042732956907	-2.7371187960269188	-2.6501013995223257	-1.880459599075796
gene_9448	-5.436338967271738	-5.438789322848506	-5.434087768443585	-2.2664660535899173
gene_9449	-2.0960649377559584	-2.09501955684375	-2.0961757564779626	-1.6192880786936026
gene_9450	-100000000	-14.668953724599117	-99999999.99999999	-2.3025850929940495
gene_9451	-100000000	NA	NA	-2.3025850929940495
gene_9452	-7.45709389255535	-7.363826775182735	-7.398672226257142	-2.296040998892074
gene_9453	-5.8325444813846135	-5.83913676394477	-5.855191881551367	-2.2820372885301468
gene_9454	-100000000	NA	NA	-2.3025850929940495
gene_9455	-100000000	-14.668854805910673	-99999999.99999999	-2.3025850929940495
gene_9456	-100000000	NA	NA	-2.3025850929940495
gene_9457	-100000000	-14.668956551811243	-99999999.99999999	-2.3025850929940495
gene_9458	-5.143786324894175	-5.143663697060086	-5.141506013257057	-2.25394536154048
gene_9459	-100000000	NA	NA	-2.3025850929940495
gene_9460	-3.4848566232847227	-3.537754931553808	-3.4873847210097484	-2.0937931663657947
gene_9461	-7.051628784447187	-7.042014148191784	-7.036626352583479	-2.295639250163676
gene_9462	-0.3845998925294567	-0.3510138453172329	-0.38381682427622643	-0.421030772677566
gene_9463	-100000000	NA	NA	-2.3025850929940495
gene_9464	-100000000	NA	NA	-2.3025850929940495
gene_9465	-0.8602181922616454	-0.8604030458286617	-0.8602064942225395	-0.8245413234038919
gene_9466	-7.639415449349307	-7.630340774685425	-7.620837365109207	-2.2987035728821983
gene_9467	-1.1597617637665942	-1.165216155213027	-1.1590889851704596	-1.0388045759344864
gene_9468	1.707740530078494	1.7036924166054133	1.7072549624972426	1.5100836325858735
gene_9469	-7.051628784447188	-7.051997551026033	-7.052455877883345	-2.2950676192335426
gene_9470	-6.008913055057964	-6.017619242128855	-6.0351114643296135	-2.2862840852276385
gene_9471	-5.070585793132062	-5.087705527943023	-5.091364604771044	-2.262765433529507
gene_9472	-1.4467419377710802	-1.4429713205469832	-1.4472378480429826	-1.2490448917264556
gene_9473	-1.9804624929270345	-1.989332340911663	-1.9814412600820643	-1.5691211583206337
gene_9474	-4.293107394193536	-4.29266614951465	-4.294148124577543	-2.2019325403478653
gene_9475	-3.157531058476503	-3.1598084713969317	-3.1575627406442	-2.0049835294514513
gene_9476	-2.28289251073036	-2.264967900692847	-2.282732304067508	-1.6995072556743795
gene_9477	-6.536560665469432	-6.531553872298202	-6.5304684369047825	-2.2901523841313978
gene_9478	-0.8900788213551674	-0.8927683300912781	-0.8897162680828322	-0.8433805046896399
gene_9479	-2.059611472673997	-2.184230453003496	-2.060657417636095	-1.6125101785954372
gene_9480	-2.3476756857366086	-2.3451060993796893	-2.3481038442064825	-1.7381616965759874
gene_9481	-8.150241073115296	-8.145008826468034	-8.144512865858516	-2.300493911364963
gene_9482	-3.337683105906721	-3.3428011856619566	-3.3377543760766577	-2.055437109147934
gene_9483	-3.234996035666344	-3.2375861708284512	-3.235216775420676	-2.024491789259895
gene_9484	-2.9514763355728495	-2.953587301284961	-2.9510719125245943	-1.9505842377973746
gene_9485	-100000000	NA	NA	-2.3025850929940495
gene_9486	-1.3955463114232227	-1.3979706956727824	-1.3952053386936876	-1.2054854275628273
gene_9487	-100000000	NA	NA	-2.3025850929940495
gene_9488	-100000000	NA	NA	-2.3025850929940495
gene_9489	-100000000	NA	NA	-2.3025850929940495
gene_9490	-100000000	NA	NA	-2.3025850929940495
gene_9491	-100000000	NA	NA	-2.3025850929940495
gene_9492	-100000000	NA	NA	-2.3025850929940495
gene_9493	-5.801528528943693	-5.876471108824301	-5.810732632567156	-2.2819557119719507
gene_9494	-100000000	NA	NA	-2.3025850929940495
gene_9495	-100000000	NA	NA	-2.3025850929940495
gene_9496	-4.528627801357613	-4.8017558192456145	-4.561191429896181	-2.2480081827992047
gene_9497	-100000000	NA	NA	-2.3025850929940495
gene_9498	-100000000	NA	NA	-2.3025850929940495
gene_9499	-100000000	NA	NA	-2.3025850929940495
gene_9500	-100000000	-14.669161185422391	-99999999.99999999	-2.3025850929940495
gene_9501	-100000000	NA	NA	-2.3025850929940495
gene_9502	-100000000	NA	NA	-2.3025850929940495
gene_9503	-3.1806682226974	-3.1781156185365464	-3.18101432066451	-2.0198860301333466
gene_9504	-100000000	-14.668880457050248	-99999999.99999999	-2.3025850929940495
gene_9505	-6.358481603887241	-6.385163973089271	-6.396539670452721	-2.2905746165182883
gene_9506	-3.507909010334881	-3.6211836380971327	-3.5104923704632784	-2.1035978667941393
gene_9507	-3.2494223593077254	-3.3695747090215917	-3.251823636183489	-2.04926665934769
gene_9508	-4.475872753061765	-4.474770151508108	-4.475519633558801	-2.2160006086259343
gene_9509	-9.248853361783404	-9.185057376124963	-9.242452015972047	-2.3017888211085253
gene_9510	-6.026174845770176	-6.022423204824661	-6.013964555101104	-2.282153858327807
gene_9511	-3.0656624880432153	-3.0626447248160087	-3.065963698351724	-1.9902793817407693
gene_9512	-4.934632999016805	-4.922076625472992	-4.947461321440834	-2.256789980337816
gene_9513	-2.261650056092373	-2.2540033719169803	-2.2619919233060792	-1.7080665568836981
gene_9514	-4.764267156638832	-4.762916855755752	-4.76350220988052	-2.233317171119777
gene_9515	-2.4218878838785085	-2.4233933200061957	-2.421863634943835	-1.764160157542686
gene_9516	-1.4206747130327257	-1.4192229715259037	-1.4209353928244313	-1.2293262005394707
gene_9517	-7.457093892555351	-7.466835894540787	-7.464629504706662	-2.2984744826400823
gene_9518	-100000000	NA	NA	-2.3025850929940495
gene_9519	-100000000	NA	NA	-2.3025850929940495
gene_9520	-7.6394154493493085	-7.695636880007456	-7.698678981406765	-2.3000358206290707
gene_9521	-1.5851257078684855	-1.5892104054157177	-1.5846160963309508	-1.3254130873778847
gene_9522	-100000000	-14.669188659249425	-99999999.99999999	-2.3025850929940495
gene_9523	-7.862559000663514	-8.792818847187807	-8.059553059011426	-2.301792398280485
gene_9524	-100000000	NA	NA	-2.3025850929940495
gene_9525	-100000000	NA	NA	-2.3025850929940495
gene_9526	-6.4250232864453585	-6.43527909441328	-6.464683829522036	-2.2931190779512782
gene_9527	-100000000	NA	NA	-2.3025850929940495
gene_9528	-100000000	-14.66872519367381	-99999999.99999999	-2.3025850929940495
gene_9529	-100000000	-14.668819521343822	-99999999.99999999	-2.3025850929940495
gene_9530	-8.150241073115296	-8.198036145342114	-8.172225294624576	-2.3009019325234843
gene_9531	-100000000	NA	NA	-2.3025850929940495
gene_9532	-2.8364199603133593	-2.553508218902444	-2.8412771697176105	-1.8777871401769728
gene_9533	-1.2939058872558225	-1.2885297314170707	-1.2948353123559835	-1.1499456030388073
gene_9534	2.2709607059184487	2.2701595000743557	2.270777704125499	2.061717680863872
gene_9535	-1.7709535432707821	-1.7701185244596458	-1.7710048835622842	-1.4438195387795867
gene_9536	-1.2996950511912069	-1.3029437618330957	-1.2992871587710768	-1.1392778936122818
gene_9537	-9.248853361783409	-9.189146095374712	-9.242586841799072	-2.3017936099264853
gene_9538	-5.7261342437601215	-5.726319227042736	-5.728297270598557	-2.2783167558109323
gene_9539	-1.9311072464000796	-1.9309771604805093	-1.9311761667833807	-1.534287154794391
gene_9540	-0.13778956199415388	-0.13502389045767543	-0.1377933834385546	-0.2296575126419952
gene_9541	-6.029766274954455	-6.029798780218812	-6.029787662254048	-2.2836182330418158
gene_9542	-100000000	NA	NA	-2.3025850929940495
gene_9543	-8.55570618122346	-8.609718659830675	-8.575132310735338	-2.301663941887304
gene_9544	-7.16941182010357	-7.163092991903633	-7.1543786056810905	-2.2955103832173793
gene_9545	-3.965783862725755	-3.9605862894748984	-3.9663288991674643	-2.1658405679935235
gene_9546	-1.708395878066091	-1.7055800133465802	-1.708830884829565	-1.4116613315388384
gene_9547	-5.698695263289308	-5.698025636547227	-5.703462465002101	-2.279023989841651
gene_9548	-6.370211709881515	-6.377247962066612	-6.3956740116998905	-2.292297777692439
gene_9549	-1.8232381876633614	-1.8252849151504282	-1.8230520094189862	-1.4698276542038402
gene_9550	-1.4945734015793097	-1.4926580166245313	-1.4947611136637287	-1.2768318939688443
gene_9551	-7.862559000663516	-7.847746534610247	-7.851774626340145	-2.2994554554606914
gene_9552	-3.601780865619827	-3.654654325631848	-3.6058862610023628	-2.1194997438575394
gene_9553	-9.248853361783404	-9.27792690357302	-9.247897529390825	-2.301946182438419
gene_9554	-1.8214292110860664	-1.8276758305797138	-1.8210423792976516	-1.4609458135715028
gene_9555	-1.4253201545021108	-1.2941271543703876	-1.4243727967138835	-1.2021749682315777
gene_9556	-100000000	-14.669098346555234	-99999999.99999999	-2.3025850929940495
gene_9557	-7.639415449349307	-7.633187669414955	-7.6325446798771015	-2.298882201081648
gene_9558	-5.119371105369843	-5.119101746368524	-5.119140833712376	-2.2549911144112493
gene_9559	-6.763946711995406	-6.761713487875671	-6.7611046743089105	-2.2934056965143745
gene_9560	0.2755213369585937	0.27534839451100285	0.2755558276018285	0.1423406095007952
gene_9561	-5.704992179307469	-5.716047311593382	-5.714728233805947	-2.2806993825753588
gene_9562	-3.8926919167239173	-3.892267048899224	-3.892723316108214	-2.151423823863337
gene_9563	-2.987693875786337	-2.9835521373086866	-2.987992068488996	-1.968120126611713
gene_9564	-3.2574600510703347	-3.2649170638798237	-3.257987820156546	-2.022843219136614
gene_9565	-0.2202217472739582	-0.2217149337877549	-0.22016987064498816	-0.2972837353925169
gene_9566	-0.9321588168142868	-0.9298672361079864	-0.9324183605056303	-0.8832863875314569
gene_9567	-2.398240462816747	-2.3976684290221617	-2.398319245849713	-1.7576213263038412
gene_9568	0.42813746262233954	0.4278961631235721	0.42794722368802585	0.28520857815891554
gene_9569	-1.6251057443031907	-1.6252114136085754	-1.6251002116146414	-1.3567192992807389
gene_9570	-1.2011817169703107	-1.1952841883702923	-1.2022183786346072	-1.0852757969537292
gene_9571	-1.6752249410144906	-1.6773797110229416	-1.6749859178126885	-1.3830105813349585
gene_9572	-100000000	-14.668885575219027	-99999999.99999999	-2.3025850929940495
gene_9573	-4.7463721032416695	-4.7564436514563235	-4.758042287717815	-2.244394314073014
gene_9574	-3.446804408651197	-3.450100680807324	-3.4473894252267443	-2.079328370406163
gene_9575	-1.4197415768270165	-1.4192229714316693	-1.4198433826253798	-1.2281621785678745
gene_9576	0.3376413374093497	0.33669907528099596	0.3376080959046003	0.200155263843515
gene_9577	-1.1641378940875557	-1.16614222511697	-1.1638730430648274	-1.0470868180322264
gene_9578	-0.6159012936215287	-0.6210136495636001	-0.6152618831716073	-0.6235531631977828
gene_9579	-2.727387131343494	-2.7326602763767434	-2.7270288326498777	-1.8718978624509868
gene_9580	-8.55570618122346	-8.570306720072814	-8.564102916346405	-2.301323813689639
gene_9581	-2.172813929181684	-2.167144772043377	-2.1737940213625837	-1.6644035061706985
gene_9582	-7.16941182010357	-7.175855530678182	-7.171346142170339	-2.2969723651358307
gene_9583	-9.248853361783404	-9.28311945681353	-9.245923625298353	-2.301896610574469
gene_9584	-3.578398484231846	-3.578972411511174	-3.578283460972051	-2.100368076031259
gene_9585	-3.7529798780782437	-3.747595119420169	-3.7547336102100806	-2.139481921738301
gene_9586	-1.7977396642050403	-1.8034358018641792	-1.797727436914105	-1.4468083251801702
gene_9587	-8.555706181223464	-8.523509845015212	-8.544092331844093	-2.3009307879401315
gene_9588	-3.030015400694342	-3.034245250664158	-3.0295171685256013	-1.967721386452116
gene_9589	-1.7212342261716682	-1.7210593426436984	-1.7212672107935854	-1.4149378445495728
gene_9590	-1.0050151726943302	-1.0066234697158152	-1.0048749926213356	-0.9323941168325409
